supplier_gvkey,supplier_tic,customer_gvkey,customer_tic,amount,date,srcdate
10902.0,10902.0,1794,ASH,4.285,2023-03-17,2022-12-31
266315.0,266315.0,147868,BBBY,4.281,2020-02-18,2019-12-31
8457.0,8457.0,4611,M,4.28,2013-02-25,2012-12-31
28340.0,28340.0,164755,CROX,4.279,2025-02-19,2024-12-31
29082.0,29082.0,178704,ULTA,4.279,2023-02-21,2022-12-31
38513.0,38513.0,8530,PFE,4.279,2024-03-20,2023-12-31
17101.0,17101.0,26112,CTMX,4.276,2019-02-08,2018-12-31
281420.0,281420.0,101204,SNY,4.275,2023-03-23,2022-12-31
5763.0,5763.0,7241,CVS,4.271,2016-12-15,2016-10-31
176152.0,176152.0,3851,DAL,4.27,2020-02-13,2019-12-31
36985.0,36985.0,138707,SRGAQ,4.268,2021-03-01,2020-12-31
1210.0,1210.0,3851,DAL,4.263,2017-10-13,2017-03-31
1634.0,1634.0,65717,LTS,4.256,2012-02-23,2011-12-31
19582.0,19582.0,25633,OHI,4.256,2016-02-11,2015-12-31
11930.0,11930.0,9155,RADCQ,4.254,2013-02-28,2012-11-30
25430.0,25430.0,18293,CWEN,4.252,2021-01-21,2020-10-31
39528.0,39528.0,178518,TSAT,4.25,2024-03-29,2023-12-31
175483.0,175483.0,2751,CAH,4.25,2012-03-12,2011-12-31
142568.0,142568.0,6730,LLY,4.247,2010-09-27,2010-06-30
19433.0,19433.0,14934,DVN,4.242,2013-12-11,2013-09-30
35137.0,35137.0,24040,IONS,4.242,2022-03-01,2021-12-31
143689.0,143689.0,199456,RNDY,4.239,2013-02-21,2012-12-31
29099.0,29099.0,8007,WFC,4.238,2016-02-10,2015-12-31
18564.0,18564.0,20779,CSCO,4.234,2023-02-23,2022-12-31
29082.0,29082.0,63643,ANF,4.228,2025-02-14,2024-12-31
61646.0,61646.0,105365,AMT,4.218,2018-05-23,2018-03-31
28091.0,28091.0,17874,TMUS,4.216,2020-05-14,2019-12-31
23996.0,23996.0,25633,OHI,4.216,2017-02-27,2016-12-31
30067.0,30067.0,6829,LOW,4.215,2018-02-22,2017-12-31
30067.0,30067.0,6829,LOW,4.215,2019-02-21,2018-12-31
30067.0,30067.0,6829,LOW,4.215,2020-02-20,2019-12-31
135844.0,135844.0,2285,BA,4.215,2025-12-18,2025-09-30
140045.0,140045.0,10920,UPS,4.214,2023-02-23,2022-12-31
20659.0,20659.0,160340,MNKD,4.209,2015-03-24,2014-12-31
27905.0,27905.0,100718,TAK,4.208,2021-02-24,2020-12-31
24330.0,24330.0,177637,AMC,4.202,2018-02-27,2017-12-31
24330.0,24330.0,177637,AMC,4.202,2019-02-28,2018-12-31
24330.0,24330.0,177637,AMC,4.202,2020-02-27,2019-12-31
24330.0,24330.0,177637,AMC,4.202,2021-03-10,2020-12-31
28340.0,28340.0,20196,LUXTY,4.202,2022-02-17,2021-12-31
18947.0,18947.0,1177,AET,4.201,2015-03-19,2014-12-31
30067.0,30067.0,31587,DLTR,4.201,2020-02-20,2019-12-31
183833.0,183833.0,3735,DHR,4.201,2025-02-05,2024-12-31
35306.0,35306.0,39907,TSVT,4.2,2022-02-28,2021-12-31
28340.0,28340.0,175319,HBI,4.195,2023-02-21,2022-12-31
28340.0,28340.0,121142,SKX,4.195,2023-02-21,2022-12-31
29052.0,29052.0,22653,VSTO,4.195,2020-02-20,2019-12-31
29052.0,29052.0,22653,VSTO,4.195,2021-02-18,2020-12-31
29052.0,29052.0,22653,VSTO,4.195,2022-02-24,2021-12-31
285085.0,285085.0,2403,BMY,4.176,2022-02-25,2021-12-31
15111.0,15111.0,147868,BBBY,4.172,2014-02-11,2013-12-31
30137.0,30137.0,1602,AMGN,4.167,2021-02-25,2020-12-31
266315.0,266315.0,150139,DKS,4.167,2018-02-01,2017-12-31
185339.0,185339.0,29015,DECK,4.164,2017-02-16,2016-12-31
64306.0,64306.0,1919,AVT,4.163,2012-01-30,2011-12-31
64306.0,64306.0,1919,AVT,4.163,2013-01-30,2012-12-31
164132.0,164132.0,5680,HD,4.162,2018-02-13,2017-12-31
158563.0,158563.0,1602,AMGN,4.157,2013-02-05,2012-12-31
4322.0,4322.0,64768,AMZN,4.156,2025-06-27,2025-03-31
29082.0,29082.0,178704,ULTA,4.154,2022-03-31,2021-12-31
19433.0,19433.0,14934,DVN,4.142,2014-12-10,2014-09-30
8826.0,8826.0,6669,LEN,4.141,2022-11-14,2022-08-31
19582.0,19582.0,25633,OHI,4.141,2024-02-08,2023-12-31
179438.0,179438.0,6730,LLY,4.135,2014-03-13,2013-12-31
141197.0,141197.0,13599,CELG,4.132,2015-08-03,2015-06-30
7107.0,7107.0,5073,GM,4.129,2011-04-29,2011-02-28
19582.0,19582.0,25633,OHI,4.128,2023-02-09,2022-12-31
65036.0,65036.0,1919,AVT,4.124,2020-02-12,2019-12-31
181745.0,181745.0,11923,APC.1,4.124,2014-02-27,2013-12-31
28340.0,28340.0,2436,CAL,4.122,2024-02-15,2023-12-31
4341.0,4341.0,103487,SAP,4.119,2012-03-29,2011-12-31
266315.0,266315.0,150139,DKS,4.118,2017-02-02,2016-12-31
15111.0,15111.0,147868,BBBY,4.117,2023-02-15,2022-12-31
164132.0,164132.0,28924,BKS,4.115,2018-02-13,2017-12-31
22124.0,22124.0,2136,VZ,4.112,2017-02-23,2016-12-31
29099.0,29099.0,7647,BAC,4.107,2016-02-10,2015-12-31
18562.0,18562.0,22230,JUNO,4.106,2018-03-05,2017-12-31
28323.0,28323.0,147868,BBBY,4.103,2021-02-10,2020-12-31
29052.0,29052.0,8007,WFC,4.101,2020-02-20,2019-12-31
27392.0,27392.0,29127,INCY,4.1,2022-03-15,2021-12-31
183739.0,183739.0,160578,OHRP,4.094,2016-02-26,2015-11-30
266315.0,266315.0,4072,ASNAQ,4.093,2017-02-02,2016-12-31
185018.0,185018.0,157855,CRM,4.093,2014-02-26,2013-12-31
19433.0,19433.0,14934,DVN,4.082,2012-12-11,2012-09-30
11169.0,11169.0,6774,LMT,4.079,2016-05-26,2016-02-29
18850.0,18850.0,3382,SSTK,4.079,2016-02-22,2015-12-31
170714.0,170714.0,3382,SSTK,4.079,2016-02-22,2015-12-31
183833.0,183833.0,3735,DHR,4.078,2024-02-07,2023-12-31
2999.0,2999.0,8358,PH,4.077,2022-03-21,2021-12-31
24330.0,24330.0,18675,BURL,4.075,2017-02-28,2016-12-31
187690.0,187690.0,7750,THC,4.072,2017-02-15,2016-12-31
141278.0,141278.0,171067,PANW,4.067,2018-02-27,2017-12-31
185339.0,185339.0,29015,DECK,4.067,2016-02-25,2015-12-31
8826.0,8826.0,12689,KBH,4.065,2019-11-07,2019-08-31
40248.0,40248.0,17874,TMUS,4.065,2025-03-05,2024-12-31
8826.0,8826.0,16653,TMHC,4.065,2019-11-07,2019-08-31
18159.0,18159.0,33997,ETON,4.064,2021-02-25,2020-12-31
164132.0,164132.0,4072,ASNAQ,4.063,2020-02-18,2019-12-31
185339.0,185339.0,4598,FDX,4.063,2024-02-13,2023-12-31
185339.0,185339.0,29830,WRK,4.063,2024-02-13,2023-12-31
185339.0,185339.0,39319,GXO,4.063,2024-02-13,2023-12-31
24825.0,24825.0,2504,UIS,4.054,2011-02-09,2010-12-31
8457.0,8457.0,150139,DKS,4.054,2012-02-23,2011-12-31
31405.0,31405.0,138662,ISTA,4.049,2020-02-27,2019-12-31
183565.0,183565.0,147579,NFLX,4.045,2021-08-04,2020-10-31
61646.0,61646.0,176404,TWC,4.044,2013-05-22,2013-03-31
163884.0,163884.0,7985,NOC,4.044,2011-02-23,2010-12-31
8457.0,8457.0,150139,DKS,4.041,2011-02-23,2010-12-31
24825.0,24825.0,8972,RTN,4.04,2014-02-07,2013-12-31
323476.0,323476.0,16101,ABBV,4.04,2020-07-13,2019-12-31
177228.0,177228.0,64768,AMZN,4.038,2022-03-29,2021-12-31
29099.0,29099.0,2968,JPM,4.037,2016-02-10,2015-12-31
65036.0,65036.0,1919,AVT,4.035,2013-02-06,2012-12-31
163884.0,163884.0,7985,NOC,4.035,2012-02-21,2011-12-31
23226.0,23226.0,12141,MSFT,4.033,2019-03-15,2018-12-31
45265.0,45265.0,10983,RTX,4.028,2025-03-31,2024-12-31
184133.0,184133.0,186904,CLSK,4.028,2022-03-31,2021-12-31
3562.0,3562.0,30501,KB,4.027,2019-02-06,2018-12-31
64915.0,64915.0,10499,TXN,4.023,2017-03-09,2016-12-31
143689.0,143689.0,64410,KMX,4.021,2013-02-21,2012-12-31
143689.0,143689.0,64410,KMX,4.021,2014-02-20,2013-12-31
143689.0,143689.0,64410,KMX,4.021,2015-02-19,2014-12-31
143689.0,143689.0,64410,KMX,4.021,2016-02-26,2015-12-31
24825.0,24825.0,8972,RTN,4.019,2015-02-10,2014-12-31
29082.0,29082.0,178704,ULTA,4.015,2024-02-12,2023-12-31
124046.0,124046.0,16101,ABBV,4.014,2023-03-01,2022-12-31
110382.0,110382.0,7241,CVS,4.013,2015-02-17,2014-12-31
65036.0,65036.0,1919,AVT,4.009,2018-02-14,2017-12-31
11220.0,11220.0,161000,9470B,4.0,2012-02-27,2011-12-31
18947.0,18947.0,6266,JNJ,4.0,2022-02-28,2021-12-31
28113.0,28113.0,24344,VRTX,4.0,2017-03-10,2016-12-31
31059.0,31059.0,13599,CELG,4.0,2019-03-06,2018-12-31
133468.0,133468.0,223098,RDY,4.0,2025-03-04,2024-12-31
150937.0,150937.0,6529,LSI.1,4.0,2012-07-30,2012-06-30
266315.0,266315.0,9248,ROST,4.0,2021-02-11,2020-12-31
14824.0,14824.0,141277,EXAS,4.0,2012-02-08,2011-12-31
28323.0,28323.0,147868,BBBY,3.999,2022-02-15,2021-12-31
29082.0,29082.0,65430,PLCE,3.997,2023-02-21,2022-12-31
29099.0,29099.0,2968,JPM,3.995,2017-02-08,2016-12-31
110382.0,110382.0,7241,CVS,3.994,2017-02-28,2016-12-31
18878.0,18878.0,8530,PFE,3.993,2014-03-31,2013-12-31
266315.0,266315.0,187084,PRTYQ,3.988,2022-02-14,2021-12-31
266315.0,266315.0,9248,ROST,3.986,2020-02-18,2019-12-31
163884.0,163884.0,65609,CHRW,3.985,2012-02-21,2011-12-31
124046.0,124046.0,16101,ABBV,3.983,2022-02-23,2021-12-31
32715.0,32715.0,19149,RARE,3.983,2021-03-01,2020-12-31
3562.0,3562.0,26494,TEAM,3.978,2019-02-06,2018-12-31
9256.0,9256.0,6307,SHLDQ,3.978,2013-03-07,2012-12-31
163884.0,163884.0,65609,CHRW,3.977,2011-02-23,2010-12-31
29099.0,29099.0,25434,SBUX,3.976,2016-02-10,2015-12-31
143689.0,143689.0,199456,RNDY,3.975,2015-02-19,2014-12-31
178539.0,178539.0,9155,RADCQ,3.973,2023-02-15,2022-12-31
39291.0,39291.0,16101,ABBV,3.972,2022-03-21,2021-12-31
124046.0,124046.0,16101,ABBV,3.972,2024-02-26,2023-12-31
28323.0,28323.0,38621,WEST,3.971,2025-02-11,2024-12-31
40248.0,40248.0,17874,TMUS,3.971,2024-02-27,2023-12-31
33643.0,33643.0,27845,AGN,3.97,2018-06-21,2017-12-31
28340.0,28340.0,64891,RL,3.962,2023-02-21,2022-12-31
43521.0,43521.0,4066,OMC,3.961,2024-03-06,2023-12-31
43521.0,43521.0,4066,OMC,3.961,2025-02-27,2024-12-31
185339.0,185339.0,29830,WRK,3.961,2022-02-16,2021-12-31
183833.0,183833.0,3735,DHR,3.96,2023-02-08,2022-12-31
20645.0,20645.0,2751,CAH,3.956,2023-03-02,2022-12-31
28340.0,28340.0,2436,CAL,3.955,2022-02-17,2021-12-31
28340.0,28340.0,16476,LEVI,3.955,2022-02-17,2021-12-31
124046.0,124046.0,16101,ABBV,3.955,2025-02-25,2024-12-31
30298.0,30298.0,29887,TW.3,3.951,2015-02-10,2014-12-31
29099.0,29099.0,25283,KSS,3.95,2017-02-08,2016-12-31
23793.0,23793.0,133504,LMNX.1,3.949,2019-02-20,2018-12-31
28340.0,28340.0,185195,VRA,3.949,2025-02-19,2024-12-31
185339.0,185339.0,29015,DECK,3.948,2015-02-23,2014-12-31
36989.0,36989.0,63927,UNFI,3.941,2023-03-14,2022-12-31
1949.0,1949.0,25633,OHI,3.935,2025-03-12,2024-12-31
21524.0,21524.0,6730,LLY,3.933,2023-03-29,2022-12-31
121759.0,121759.0,4839,F,3.929,2012-03-01,2011-12-31
155616.0,155616.0,64768,AMZN,3.929,2020-07-06,2020-03-31
7525.0,7525.0,64768,AMZN,3.927,2019-11-25,2019-09-30
66354.0,66354.0,2968,JPM,3.926,2013-02-26,2012-12-31
22025.0,22025.0,25633,OHI,3.925,2015-02-26,2014-12-31
29082.0,29082.0,178704,ULTA,3.918,2025-02-14,2024-12-31
135844.0,135844.0,10519,TXT,3.918,2021-12-08,2021-09-30
124046.0,124046.0,25356,ESRX,3.914,2016-02-23,2015-12-31
124046.0,124046.0,25356,ESRX,3.914,2017-02-27,2016-12-31
124046.0,124046.0,25356,ESRX,3.914,2018-02-27,2017-12-31
8826.0,8826.0,12689,KBH,3.913,2025-11-12,2025-08-31
266315.0,266315.0,4072,ASNAQ,3.912,2019-02-19,2018-12-31
183322.0,183322.0,7171,MCK,3.911,2020-02-20,2019-12-31
29082.0,29082.0,65430,PLCE,3.908,2024-02-12,2023-12-31
7525.0,7525.0,64768,AMZN,3.904,2018-11-28,2018-09-30
17101.0,17101.0,101204,SNY,3.904,2010-08-04,2010-06-30
34883.0,34883.0,24856,GILD,3.9,2021-03-18,2020-12-31
9256.0,9256.0,5109,GCO,3.897,2014-03-05,2013-12-31
9256.0,9256.0,4072,ASNAQ,3.897,2014-03-05,2013-12-31
1949.0,1949.0,141277,EXAS,3.895,2022-03-14,2021-12-31
8457.0,8457.0,20196,LUXTY,3.89,2012-02-23,2011-12-31
66354.0,66354.0,160329,GOOGL,3.887,2013-02-26,2012-12-31
295917.0,295917.0,27670,PTGX,3.882,2022-03-10,2021-12-31
61077.0,61077.0,7366,ETR,3.878,2017-03-09,2016-12-31
26112.0,26112.0,1602,AMGN,3.871,2020-02-27,2019-12-31
7092.0,7092.0,176404,TWC,3.868,2015-08-25,2015-06-30
62475.0,62475.0,264265,ALNY,3.867,2024-02-29,2023-12-31
185339.0,185339.0,15252,TRS,3.865,2021-02-10,2020-12-31
66354.0,66354.0,2968,JPM,3.862,2012-02-28,2011-12-31
135844.0,135844.0,4598,FDX,3.861,2011-12-07,2011-09-30
8457.0,8457.0,9023,RGS,3.86,2013-02-25,2012-12-31
26839.0,26839.0,31587,DLTR,3.859,2024-02-08,2023-12-31
24878.0,24878.0,7171,MCK,3.856,2018-03-08,2017-12-31
30067.0,30067.0,23809,AZO,3.853,2020-02-20,2019-12-31
30298.0,30298.0,141913,GPN,3.852,2014-02-10,2013-12-31
61587.0,61587.0,110039,AMKR,3.852,2022-02-09,2021-12-31
30067.0,30067.0,133104,KT,3.848,2011-03-01,2010-12-31
30067.0,30067.0,133104,KT,3.848,2012-02-29,2011-12-31
183833.0,183833.0,3735,DHR,3.844,2022-02-09,2021-12-31
185339.0,185339.0,15252,TRS,3.83,2018-02-15,2017-12-31
34065.0,34065.0,36600,PCVX,3.828,2023-03-30,2022-12-31
15111.0,15111.0,150139,DKS,3.825,2016-02-23,2015-12-31
62475.0,62475.0,140760,MON.1,3.824,2015-03-12,2014-12-31
124046.0,124046.0,7171,MCK,3.823,2025-02-25,2024-12-31
266315.0,266315.0,4072,ASNAQ,3.817,2018-02-01,2017-12-31
29099.0,29099.0,7922,JWN,3.813,2016-02-10,2015-12-31
10504.0,10504.0,16478,EOG,3.813,2017-01-31,2016-12-31
110382.0,110382.0,147868,BBBY,3.812,2013-02-20,2012-12-31
11169.0,11169.0,6774,LMT,3.81,2017-05-30,2017-02-28
170375.0,170375.0,18892,MI,3.809,2018-02-16,2017-12-31
185339.0,185339.0,15252,TRS,3.804,2020-02-12,2019-12-31
40248.0,40248.0,126136,CHTR,3.803,2025-03-05,2024-12-31
110382.0,110382.0,7241,CVS,3.802,2016-02-24,2015-12-31
29082.0,29082.0,63643,ANF,3.801,2024-02-12,2023-12-31
6130.0,6130.0,101352,ALU,3.8,2013-02-14,2012-12-31
24330.0,24330.0,141277,EXAS,3.79,2022-03-15,2021-12-31
187690.0,187690.0,25633,OHI,3.79,2015-02-17,2014-12-31
185339.0,185339.0,39319,GXO,3.778,2025-02-12,2024-12-31
30838.0,30838.0,212950,PAM,3.776,2018-03-27,2017-12-31
185339.0,185339.0,29830,WRK,3.774,2023-02-15,2022-12-31
185339.0,185339.0,39319,GXO,3.774,2023-02-15,2022-12-31
185339.0,185339.0,133104,KT,3.774,2023-02-15,2022-12-31
185018.0,185018.0,64768,AMZN,3.773,2015-02-26,2014-12-31
36777.0,36777.0,11259,WMT,3.77,2023-02-23,2022-12-31
36777.0,36777.0,11259,WMT,3.77,2024-02-14,2023-12-31
19433.0,19433.0,9904,SWN,3.769,2016-12-12,2016-09-30
50721.0,50721.0,25633,OHI,3.769,2025-02-11,2024-12-31
33476.0,33476.0,105936,COLM,3.768,2019-06-28,2019-03-31
64306.0,64306.0,1919,AVT,3.768,2011-01-31,2010-12-31
8457.0,8457.0,20196,LUXTY,3.767,2011-02-23,2010-12-31
24825.0,24825.0,2504,UIS,3.766,2012-02-09,2011-12-31
23793.0,23793.0,13440,LVLT,3.765,2013-02-19,2012-12-31
176152.0,176152.0,15142,STAR,3.763,2018-02-22,2017-12-31
17101.0,17101.0,101204,SNY,3.762,2012-08-03,2012-06-30
185177.0,185177.0,125595,AKAM,3.762,2012-02-23,2011-12-31
24878.0,24878.0,7171,MCK,3.756,2017-03-01,2016-12-31
15111.0,15111.0,150139,DKS,3.756,2015-02-10,2014-12-31
64327.0,64327.0,185166,CIS,3.754,2012-02-28,2011-12-31
60846.0,60846.0,101352,ALU,3.754,2013-02-12,2012-12-31
149477.0,149477.0,5073,GM,3.751,2015-03-12,2014-12-31
1949.0,1949.0,25633,OHI,3.751,2024-03-12,2023-12-31
20040.0,20040.0,5180,GSK,3.746,2025-03-12,2024-12-31
40248.0,40248.0,126136,CHTR,3.745,2024-02-27,2023-12-31
141197.0,141197.0,13599,CELG,3.745,2014-08-12,2014-06-30
164511.0,164511.0,1602,AMGN,3.745,2017-01-09,2016-10-31
28323.0,28323.0,150139,DKS,3.745,2025-02-11,2024-12-31
4341.0,4341.0,29453,LNG,3.744,2019-04-01,2018-12-31
9256.0,9256.0,11669,ZLC,3.744,2013-03-07,2012-12-31
9256.0,9256.0,4611,M,3.744,2013-03-07,2012-12-31
9256.0,9256.0,5109,GCO,3.744,2013-03-07,2012-12-31
20645.0,20645.0,7171,MCK,3.743,2023-03-02,2022-12-31
60801.0,60801.0,29910,SCSC,3.742,2017-02-15,2016-12-31
266315.0,266315.0,150139,DKS,3.741,2021-02-11,2020-12-31
160213.0,160213.0,28139,SANM,3.739,2022-05-05,2022-03-31
32715.0,32715.0,19149,RARE,3.739,2023-03-28,2022-12-31
2999.0,2999.0,163765,CPS,3.737,2022-03-21,2021-12-31
32775.0,32775.0,24468,BIIB,3.736,2022-02-28,2021-12-31
183833.0,183833.0,3735,DHR,3.732,2021-02-10,2020-12-31
14597.0,14597.0,2751,CAH,3.73,2011-03-10,2010-12-31
28340.0,28340.0,184323,EXPRQ,3.729,2023-02-21,2022-12-31
28340.0,28340.0,20196,LUXTY,3.729,2023-02-21,2022-12-31
1210.0,1210.0,3851,DAL,3.725,2016-06-29,2016-03-31
141460.0,141460.0,1078,ABT,3.721,2012-02-13,2011-12-31
39301.0,39301.0,11259,WMT,3.719,2024-04-01,2023-12-31
185339.0,185339.0,15252,TRS,3.718,2019-02-13,2018-12-31
266315.0,266315.0,147868,BBBY,3.718,2021-02-11,2020-12-31
2999.0,2999.0,8358,PH,3.717,2019-03-20,2018-12-31
2999.0,2999.0,163765,CPS,3.717,2019-03-20,2018-12-31
28769.0,28769.0,9359,SWY,3.716,2013-03-07,2012-12-31
110382.0,110382.0,7241,CVS,3.708,2014-02-19,2013-12-31
184133.0,184133.0,186904,CLSK,3.705,2020-03-30,2019-12-31
26340.0,26340.0,8530,PFE,3.704,2018-03-12,2017-12-31
18009.0,18009.0,6565,LRCX,3.7,2018-03-07,2017-12-31
19534.0,19534.0,177287,JAZZ,3.7,2014-03-31,2013-12-31
129466.0,129466.0,29127,INCY,3.7,2020-03-12,2019-12-31
32715.0,32715.0,19149,RARE,3.7,2022-02-28,2021-12-31
12522.0,12522.0,6774,LMT,3.699,2014-04-30,2013-12-31
24825.0,24825.0,2504,UIS,3.695,2013-02-08,2012-12-31
24825.0,24825.0,6774,LMT,3.695,2013-02-08,2012-12-31
22178.0,22178.0,178310,TDC,3.689,2017-02-09,2016-12-31
40248.0,40248.0,126136,CHTR,3.689,2023-03-08,2022-12-31
15111.0,15111.0,147868,BBBY,3.681,2013-02-12,2012-12-31
124046.0,124046.0,4145,RVTY,3.681,2025-02-25,2024-12-31
60846.0,60846.0,101352,ALU,3.673,2012-02-03,2011-12-31
62088.0,62088.0,60900,DISH,3.67,2012-07-19,2012-03-31
185018.0,185018.0,64768,AMZN,3.67,2014-02-26,2013-12-31
33643.0,33643.0,27845,AGN,3.669,2020-03-30,2019-12-31
164132.0,164132.0,8579,PIRRQ,3.668,2018-02-13,2017-12-31
36777.0,36777.0,7241,CVS,3.666,2022-02-24,2021-12-31
35793.0,35793.0,6829,LOW,3.664,2024-02-08,2023-12-31
36717.0,36717.0,1690,AAPL,3.664,2022-03-01,2021-12-31
176152.0,176152.0,3851,DAL,3.662,2019-02-11,2018-12-31
18850.0,18850.0,3382,SSTK,3.659,2015-02-25,2014-12-31
170714.0,170714.0,3382,SSTK,3.659,2014-03-24,2013-12-31
170714.0,170714.0,3382,SSTK,3.659,2015-02-25,2014-12-31
18850.0,18850.0,3382,SSTK,3.659,2014-03-24,2013-12-31
24330.0,24330.0,9248,ROST,3.652,2018-02-27,2017-12-31
176035.0,176035.0,18975,NMBL.1,3.647,2015-03-27,2014-12-31
266315.0,266315.0,150139,DKS,3.647,2020-02-18,2019-12-31
25430.0,25430.0,8530,PFE,3.645,2020-01-22,2019-10-31
24330.0,24330.0,19581,LE,3.643,2018-02-27,2017-12-31
30637.0,30637.0,25157,FDC,3.642,2019-02-20,2018-12-31
23793.0,23793.0,13440,LVLT,3.641,2012-02-21,2011-12-31
8457.0,8457.0,63643,ANF,3.639,2011-02-23,2010-12-31
36777.0,36777.0,6829,LOW,3.632,2025-02-24,2024-12-31
23407.0,23407.0,33997,ETON,3.63,2021-02-17,2020-12-31
28323.0,28323.0,2184,BBY,3.628,2016-02-09,2015-12-31
14597.0,14597.0,27845,AGN,3.627,2016-03-10,2015-12-31
266315.0,266315.0,150139,DKS,3.627,2019-02-19,2018-12-31
26839.0,26839.0,31587,DLTR,3.621,2023-02-09,2022-12-31
66354.0,66354.0,21496,ORB,3.611,2011-02-24,2010-12-31
22124.0,22124.0,2136,VZ,3.61,2020-02-27,2019-12-31
30637.0,30637.0,18695,CBFV,3.607,2016-02-24,2015-12-31
313311.0,313311.0,32886,GTES,3.605,2024-02-20,2023-12-31
36828.0,36828.0,28113,CRSP,3.602,2023-04-25,2022-12-31
28113.0,28113.0,19859,AKBA,3.6,2018-03-08,2017-12-31
170375.0,170375.0,61325,MD,3.598,2015-02-18,2014-12-31
6315.0,6315.0,63490,BIOS.1,3.596,2012-06-14,2012-03-31
28323.0,28323.0,2184,BBY,3.595,2017-02-14,2016-12-31
28323.0,28323.0,2184,BBY,3.595,2018-02-21,2017-12-31
17101.0,17101.0,1602,AMGN,3.594,2014-08-01,2014-06-30
39301.0,39301.0,11259,WMT,3.594,2023-04-03,2022-12-31
18005.0,18005.0,27914,HUM,3.592,2014-02-28,2013-12-31
18005.0,18005.0,27914,HUM,3.592,2015-02-25,2014-12-31
24825.0,24825.0,2504,UIS,3.591,2014-02-07,2013-12-31
65286.0,65286.0,31142,STM,3.591,2017-07-19,2017-05-31
207257.0,207257.0,28272,AZN,3.591,2022-03-17,2021-12-31
24825.0,24825.0,185119,KEYW,3.591,2014-02-07,2013-12-31
170375.0,170375.0,61325,MD,3.59,2013-02-22,2012-12-31
170375.0,170375.0,61325,MD,3.59,2014-02-20,2013-12-31
30298.0,30298.0,3221,AON,3.589,2012-02-07,2011-12-31
21635.0,21635.0,27201,GEMP,3.588,2017-03-30,2016-12-31
36967.0,36967.0,29736,TSCO,3.586,2021-02-24,2020-12-31
11302.0,11302.0,142811,FTI.1,3.583,2013-10-15,2013-08-31
178539.0,178539.0,9155,RADCQ,3.581,2019-02-19,2018-12-31
36777.0,36777.0,6829,LOW,3.578,2021-03-04,2020-12-31
36777.0,36777.0,6829,LOW,3.578,2022-02-24,2021-12-31
36777.0,36777.0,6829,LOW,3.578,2023-02-23,2022-12-31
36777.0,36777.0,6829,LOW,3.578,2024-02-14,2023-12-31
40248.0,40248.0,12589,EHC,3.575,2025-03-05,2024-12-31
24825.0,24825.0,2504,UIS,3.573,2015-02-10,2014-12-31
24825.0,24825.0,185119,KEYW,3.573,2015-02-10,2014-12-31
24302.0,24302.0,24843,AMLN,3.566,2010-05-13,2010-03-31
140045.0,140045.0,4598,FDX,3.564,2022-02-24,2021-12-31
140045.0,140045.0,10920,UPS,3.564,2022-02-24,2021-12-31
1949.0,1949.0,25633,OHI,3.563,2023-03-14,2022-12-31
22124.0,22124.0,2136,VZ,3.557,2021-02-24,2020-12-31
22124.0,22124.0,19507,OUT,3.557,2021-02-24,2020-12-31
29082.0,29082.0,31846,DRI,3.557,2025-02-14,2024-12-31
141197.0,141197.0,160770,MRTX,3.557,2016-08-04,2016-06-30
124046.0,124046.0,7171,MCK,3.556,2024-02-26,2023-12-31
23898.0,23898.0,28169,AGU,3.554,2014-03-11,2013-12-31
41878.0,41878.0,223098,RDY,3.554,2025-03-18,2024-12-31
187774.0,187774.0,28169,AGU,3.554,2014-03-11,2013-12-31
40248.0,40248.0,25633,OHI,3.545,2024-02-27,2023-12-31
20233.0,20233.0,7171,MCK,3.539,2018-02-27,2017-12-31
110382.0,110382.0,147868,BBBY,3.536,2012-02-22,2011-12-31
31881.0,31881.0,1704,AMAT,3.535,2015-02-04,2014-12-31
26839.0,26839.0,25434,SBUX,3.528,2025-02-06,2024-12-31
8387.0,8387.0,10156,SUN.1,3.518,2019-03-05,2018-12-31
138126.0,138126.0,2751,CAH,3.518,2017-03-01,2016-12-31
185549.0,185549.0,33275,SMAR,3.518,2020-02-11,2019-12-31
30067.0,30067.0,25633,OHI,3.516,2015-02-23,2014-12-31
28323.0,28323.0,7922,JWN,3.515,2019-02-13,2018-12-31
28323.0,28323.0,7922,JWN,3.515,2020-02-12,2019-12-31
28323.0,28323.0,7922,JWN,3.515,2021-02-10,2020-12-31
184256.0,184256.0,141277,EXAS,3.513,2017-02-21,2016-12-31
110382.0,110382.0,7241,CVS,3.512,2013-02-20,2012-12-31
124046.0,124046.0,25279,BSX,3.512,2016-02-23,2015-12-31
26545.0,26545.0,32273,TRMT,3.509,2019-11-22,2019-09-30
35793.0,35793.0,11264,WBA,3.508,2025-02-06,2024-12-31
164132.0,164132.0,187084,PRTYQ,3.508,2018-02-13,2017-12-31
39907.0,39907.0,8020,NVO,3.507,2025-03-25,2024-12-31
29013.0,29013.0,61711,TGTX,3.506,2019-03-15,2018-12-31
23793.0,23793.0,6774,LMT,3.505,2018-02-20,2017-12-31
40248.0,40248.0,12589,EHC,3.505,2024-02-27,2023-12-31
7509.0,7509.0,3532,GLW,3.5,2011-03-09,2010-12-31
21020.0,21020.0,43385,LXEO,3.5,2024-03-18,2023-12-31
21744.0,21744.0,62921,NBIX,3.5,2020-03-09,2019-12-31
28323.0,28323.0,147868,BBBY,3.5,2023-02-14,2022-12-31
